Index,demand
256,0.04595343271197614
257,0.13267261657330545
258,0.6071184037456248
259,0.11683572829772301
260,0.022985935278143247
261,0.2405489638117544
262,0.07509867005741624
263,0.38256244427697056
264,0.17501798059139972
265,0.0783562155899371
266,0.013352325929930945
267,0.05105327329923496
268,0.03895024050453374
269,0.09990559363514097
270,0.2541800903656054
271,0.0513999592004804
272,0.40770132809887194
273,0.09809683935272383
274,0.06893566811839187
275,0.016120253822109767
276,0.020133496207466257
277,0.04818377564786673
278,0.0784768104120774
279,0.01994308568856262
280,0.14421204266638799
281,0.2536355570606139
282,0.1280765336082031
283,0.10651997153035732
284,0.04438852297314288
285,0.13329349062803317
286,0.1670092440350758
287,0.25810706066914946
288,0.0643436684798481
289,0.05280532009407329
290,0.02813900744168295
291,0.07523038370466072
292,0.48300289929386586
293,0.04917758254696792
294,0.03269182701539303
295,0.2917042414660925
296,0.25844739990595317
297,0.011519752596751741
298,0.01806647071775098
299,0.03474452842274365
300,0.05123988864437566
301,0.1504195570210779
302,0.24612416903442716
303,0.11353801414754032
304,0.11650681134929705
305,0.2638147425987631
306,0.25396231360058075
307,0.15495031730355008
308,0.2626847132021509
309,0.38869659912605115
310,0.09462161223603872
311,0.020298775778352447
312,0.05016274631250608
313,0.09476508103431516
314,0.060823216938673076
315,0.18058124689084126
316,0.7459382963720752
317,0.009035233093894311
318,0.058303731653717626
319,0.4130822944593673
320,0.014341127771679184
321,0.0476011551957404
322,0.2579420520618186
323,0.011700058943057355
324,0.049775507280637996
325,0.06989541628140038
326,0.0246089261603207
327,0.047976621123590364
328,0.12836054679096182
329,0.06263032989991003
330,0.10427531201157987
331,0.177561655337727
332,0.1533468684287621
333,0.2597716743151732
334,0.27918614396180363
335,0.1361086693093138
336,0.030217567507843737
337,0.26221515514370974
338,0.2276574073037748
339,0.13638894579051294
340,0.7103430865320364
341,0.4172792335677852
342,0.27510742400015376
343,0.029692525655982592
344,0.13240310663076502
345,0.05687917768742124
346,0.03369695702905656
347,0.010223106948360396
348,0.011714409983972825
349,0.051507803641544954
350,0.008085646816761737
351,0.014443350002868548
352,0.03886346726540265
353,0.07720589485408696
354,0.1373074093012799
355,0.12295351973157262
356,0.13929380149054002
357,0.09919760261949064
358,0.14243798918948308
359,0.11479717250166314
360,0.02935938716287701
361,0.1043221795348484
362,0.2563583186917393
363,0.02288083482221584
364,0.07026364828685341
365,0.6548116664889614
366,0.8432157578343495
367,0.44921964784782875
368,0.009221560107599693
369,0.03150417874774452
370,0.020864403824521902
371,0.04194791292317003
372,0.28620340015988865
373,0.07017022819549933
374,0.018963621586094628
375,0.03576878685372706
376,0.01091391158276555
377,0.062477640440934616
378,0.073636537106527
379,0.07674435044386006
380,0.02202429090378837
381,0.26631172634860106
382,0.02844763535620818
383,0.051515003563034865
384,0.14538322849012988
385,0.14566960539413745
386,0.07556724795028202
387,0.0525635954664194
388,0.10797477581589118
389,0.10459936984724529
390,0.02949856819108575
391,0.13281651390538368
392,0.10466139717041353
393,0.10029653540421232
394,0.7036776901942802
395,0.9259241484818675
396,0.48087612760704107
397,0.07041826095215216
398,0.03583358397773413
399,0.09404994358067299
400,0.0969012336701715
401,0.2647197891268134
402,0.04443501612539366
403,0.07239416111214968
404,0.02287571873804766
405,0.05827059308322076
406,0.10283913770749646
407,0.2551509514046865
408,0.06784802328547512
409,0.5474020187528335
410,0.2798618243491806
411,0.17199352263264045
412,0.17036730640561387
413,0.12515930433317918
414,0.08746523984010048
415,0.12725115785994073
416,0.04875500992310176
417,0.03873006214854051
418,0.031326718103325664
419,0.13080977987438058
420,0.1363235912855635
421,0.06409020869836898
422,0.1000199629101805
423,0.029404908985848504
424,0.7622118115073642
425,1.0472500323667244
426,0.7913047554977196
427,0.04645758119825567
428,0.055631012334004644
429,0.2608365775535986
430,0.14780203784499601
431,0.03424237093095167
432,0.011686760619853732
433,0.019177133944862736
434,0.018516046091833306
435,0.05249826385988883
436,0.13611652024926565
437,0.07393636284477671
438,0.42795935968617155
439,0.5507227252766683
440,0.10221817956413609
441,0.14580074827170264
442,0.14024342086347963
443,0.275520042198775
444,0.0886444206806491
445,0.2554599396804008
446,0.09566478653962389
447,0.04080308123554251
448,0.09235175098283548
449,0.10369375084371894
450,0.1063903233209259
451,0.05127360452744735
452,0.027128289815798397
453,0.28755886501293154
454,0.41633995859012446
455,0.15555150362289272
456,0.08089271063261834
457,0.03289970568947042
458,0.252659697688071
459,0.07891634949481653
460,0.27411240685303634
461,0.03381742059471456
462,0.04355559068912763
463,0.051373188497537435
464,0.014837900500291533
465,0.02184754778011422
466,0.05226462125935645
467,0.05591992178407452
468,0.26408739155711314
469,0.7842523704834802
470,0.44091230247406477
471,0.42210109082287706
472,0.15279787261364786
473,0.19903672185994992
474,0.25127026913579836
475,0.5053595563469965
476,0.08373840208976342
477,0.036542645810545
478,0.04272574194742994
479,0.034012973810963444
480,0.2383053073745944
481,0.15090408499198746
482,0.042992430950855164
483,0.2928042179495702
484,0.2673497241055052
485,0.2533413908951868
486,1.082619486551916
487,0.1356530551326967
488,0.024632278482729898
489,0.14073087194453654
490,0.24566262872215783
491,0.023147278378481344
492,0.05953508177715343
493,0.4333527266174323
494,0.006299776765011245
495,0.0696567354591727
496,0.04160258882434907
497,0.04983244097621953
498,0.06348245108817747
499,0.2539813735503558
500,0.4370409768765031
501,0.41750425153629145
502,0.6100764143667219
503,0.44649846728438436
504,0.17986166613047694
505,0.16390151321277902
506,0.2479853907707455
507,0.01740705202184258
508,0.030325105915791323
509,0.1619314959243128
510,0.07524919101641521
511,0.05380461404661973
512,0.16008786650680681
513,0.1902095400337833
514,0.5092159979074512
515,0.17076728816057926
516,0.016184377343513134
517,0.08442531611919243
518,0.12072778050673394
519,0.09528129171853686
520,0.058565502379452544
521,0.01335269336331924
522,0.008691332250743545
523,0.01653537037200618
524,0.029787211076529235
525,0.07297490756690911
526,0.12414716829218995
527,0.12643294340965636
528,0.155701839042666
529,0.43873514426432036
530,0.919600952197554
531,0.469115533988876
532,0.4311476558375015
533,0.558479409642649
534,0.11270070016107975
535,0.02054377739783669
536,0.07199572364913903
537,0.07403517363992618
538,0.13484247760966445
539,0.17880709800207967
540,0.07629097026837457
541,0.03114550095207849
542,0.07083433758557411
543,0.1510958520888482
544,0.021330307023195993
545,0.006615518071696017
546,0.0543407467749702
547,0.11032323671711206
548,0.022438126656312583
549,0.022643626171914212
550,0.04120764620835284
551,0.024576677786561228
552,0.011043054960989005
553,0.03197605947064792
554,0.10989408516599426
555,0.07771952118048094
556,0.11402270710183433
557,0.251081249463394
558,0.4292875605992665
559,0.3600174347044159
560,0.8432197962150707
561,0.7185746691272594
562,0.42892824341292846
563,0.12139625926578462
564,0.048737577266363935
565,0.02555194694773258
566,0.057198120091979575
567,0.11702401440730113
568,0.018064187791456177
569,0.034746961437121
570,0.42358907721486083
571,0.05506932120548627
572,0.02474472731974565
573,0.06945175207310571
574,0.058723269319569824
575,0.10505396139758867
576,0.05321247959644234
577,0.051629273173520736
578,0.018301722482384195
579,0.04750991413789816
580,0.01443953438228968
581,0.01259698674152514
582,0.03958663657179809
583,0.12165169748306084
584,0.13894146887692754
585,0.5495072754314445
586,0.41870876413797137
587,0.24646202925082616
588,0.9080077456580038
589,0.43423928842429155
590,0.4832321687541551
591,0.11656897800375607
592,0.044858674846790535
593,0.038123657304869045
594,0.027979550615868407
595,0.05632267710414527
596,0.05584969008954173
597,0.030318305969224867
598,0.06439702021140858
599,0.45299404938293725
600,0.09873884307579955
601,0.2588475913439284
602,0.04092935939423432
603,0.10548534979883138
604,0.12778122020567909
605,0.13582145091526363
606,0.2654590173358422
607,0.05158497089299626
608,0.01893865996311008
609,0.04693417958514655
610,0.16042593734624183
611,0.45970333283364767
612,0.40844269067761774
613,0.28762758645737785
614,0.12493329810725179
615,0.4048090775588361
616,0.15750475855101198
617,0.05847674591396823
618,0.019439104560617707
619,0.054718654999018214
620,0.03568309769032356
621,0.13207879158878558
622,0.2612609197864602
623,0.0506840258870611
624,0.27396016825634667
625,0.034983470636195176
626,0.07345348273283621
627,0.16325313367249922
628,0.047201919622241816
629,0.015572124042397597
630,0.1375028763216739
631,0.16237946756046454
632,0.03665728906772045
633,0.24785689584330178
634,0.2607349877744872
635,0.06866330010311825
636,0.08331393274121887
637,0.020794096477573534
638,0.0773018851967941
639,0.0839405398132282
640,0.053343187661094436
641,0.11463612007029185
642,0.239624638625295
643,0.05009213688694609
644,0.038620037454983096
645,0.016893337115843066
646,0.12192500053103907
647,0.019123383450364236
648,0.014725793334787744
649,0.0816878719665839
650,0.03671379602680655
651,0.04166259763008704
652,0.15079451426332496
653,0.043328911397127676
654,0.06352298836715099
655,0.01321110797041334
656,0.05995124438701298
657,0.18202867500556338
658,0.37533152612737986
659,0.4257221135004306
660,0.006922295503473996
661,0.012577423278753682
662,0.022943818347558
663,0.024867281822583884
664,0.0677591592444731
665,0.022793033306712698
666,0.07629131320241703
667,0.14897295680302725
668,0.0230876163323594
669,0.04363060994998872
670,0.020695045133333093
671,0.021669442503505124
672,0.09968917191959117
673,0.12015209353725192
674,0.2750196700043011
675,0.021689721546212116
676,0.019961168664847612
677,0.05858182372277942
678,0.0881820994727645
679,0.09308509474007151
680,0.2765781522049239
681,0.011712856348890594
682,0.013627078945286022
683,0.009091256542517013
684,0.10652285351790142
685,0.030085249637294902
686,0.02191463584899284
687,0.08123570216527204
688,0.12888439711281569
689,0.06328010992227132
690,0.02015107636412648
691,0.012903384801090604
692,0.27094099112871844
693,0.019693964027440253
694,0.03167969753826695
695,0.252877498032368
696,0.08402907983045262
697,0.05184767740238318
698,0.02412747638436388
699,0.03335411417375677
700,0.08047755443801083
701,0.39301714937289556
702,0.03283070491300098
703,0.020967344761856382
704,0.029067273177068403
705,0.04925314696601058
706,0.06788723747652362
707,0.155246594498928
708,0.06998822011600943
709,0.166264925500934
710,0.10427214309997844
711,0.034109573647014974
712,0.051369612771023185
713,0.04759434632645115
714,0.0253630934843625
715,0.16581123105555032
716,0.021886197892418073
717,0.02196137812422375
718,0.05554942141216644
719,0.02358542928023285
720,0.12432624632971552
721,0.058970886323198045
722,0.016699044975244378
723,0.2780749210847295
724,0.6172843451444194
725,0.2513054014461478
726,0.04017661694809005
727,0.0721424938702981
728,0.04276307841802761
729,0.07538853354366461
730,0.07506152140526125
731,0.08569784517454133
732,0.6847654323843155
733,0.08983389605153963
734,0.024359024607073388
735,0.0926654155039874
736,0.08688787602152169
737,0.04370982998954785
738,0.15669936659159225
739,0.4511189040003191
740,0.0720506272586947
741,0.1282144956607559
742,0.02796132519125721
743,0.011369740289101345
744,0.028825392492828426
745,0.10508268744264261
746,0.0348704655223463
747,0.009536165090317635
748,0.03266014170438713
749,0.059853421712419294
750,0.05702378126066561
751,0.011666445447607171
752,0.048984251861222815
753,0.015185977853255537
754,0.07732484112353036
755,0.0329865398056907
756,0.04929065580373306
757,0.022536062687838126
758,0.03752024996989496
759,0.0914147440913378
760,0.11404703038235516
761,0.02809945206177967
762,0.0643759877554628
763,0.4289183539405389
764,0.059243209815386964
765,0.07994781840329515
766,0.025703226831292548
767,0.05032853503229671
768,0.056577401771708696
769,0.17176065536464136
770,0.03032651345068097
771,0.017698370253062375
772,0.01552123212423854
773,0.05521322012524816
774,0.08163209415377863
775,0.02949521786614273
776,0.23906525122269728
777,0.04683205495934813
778,0.029933198451409244
779,0.04905426853380012
780,0.2740495845286764
781,0.021614123948401655
782,0.025085544188707527
783,0.02314245042646002
784,0.038702103483605484
785,0.03702359122736683
786,0.25993319736008946
787,0.06089919431527357
788,0.00562049415332294
789,0.016105214272715534
790,0.06376521716456766
791,0.1187286814010088
792,0.10109190827056622
793,0.08690978391965416
794,0.07287144575746467
795,0.025821978155797443
796,0.050111054048213595
797,0.058412209155916855
798,0.24606383774203605
799,0.1036081422883382
800,0.01238398214905757
801,0.030215576825873874
802,0.019105334088299397
803,0.014376086013326596
804,0.019934510567357205
805,0.01300118268497497
806,0.022444811408428914
807,0.009250519463034707
808,0.009969949762597385
809,0.015276453856986033
810,0.012623763867345613
811,0.02761118507312465
812,0.05983512688472861
813,0.0584432359190014
814,0.11344516741712884
815,0.010608269263625257
816,0.011560724163547125
817,0.11315091540627469
818,0.12815208225914249
819,0.05515507003913742
820,0.02364288243410984
821,0.011402370345868563
822,0.020205349331059896
823,0.023315385364030383
824,0.007778704509664905
825,0.014512260658587434
826,0.002191308304534975
827,0.00943976011096333
828,0.009939533377790404
829,0.009695347274847235
830,0.07022724749259958
831,0.04241587857732627
832,0.015933466463975268
833,0.019457707454734696
834,0.010038692725536083
835,0.010884420400127133
836,0.010051189049688035
837,0.07413764083563856
838,0.02751560362835745
839,0.04961192022777174
840,0.010469120847977145
841,0.025266576960325374
842,0.007510061369322385
843,0.08140668483320361
844,0.018778446996497316
845,0.0112465012259785
846,0.013534883498597876
847,0.07989563562498801
848,0.03502758896096355
849,0.05880286470675943
850,0.05852145784888406
851,0.00495556627176255
852,0.06762401519382377
853,0.02469804434188835
854,0.012791066294062242
855,0.04775793127601903
856,0.06468830971028623
857,0.11081484051616663
858,0.03420767405276263
859,0.03284292283303402
860,0.02862726718837341
861,0.028450806888886647
862,0.01424692807533087
863,0.016599434349616412
864,0.013459266774919714
865,0.011896829605210622
866,0.03034696513644112
867,0.011727729057121956
868,0.013092706601173478
869,0.05764158167594217
870,0.025666704516617175
871,0.14209052075757478
872,0.019514811196533102
873,0.024531725370526093
874,0.017533080574920364
875,0.012453116828007118
876,0.019286977060170324
877,0.05230391828055245
878,0.02150062566877025
879,0.016521587451190024
880,0.025822679984459383
881,0.006294898100985383
882,0.009277379430413716
883,0.024522287688055585
884,0.059515803997245986
885,0.019169185664241885
886,0.07423040498516872
887,0.016704505758637613
888,0.05394859073645905
889,0.036550510475649056
890,0.020937573882005192
891,0.02279565554891274
892,0.057223145828520026
893,0.015575285735760714
894,0.027847473709152505
895,0.028671382530355137
896,0.029600076525757444
897,0.07524902302719812
898,0.03186138938091298
899,0.0038823481325941218
900,0.039813344392504155
901,0.13199329752845215
902,0.22947808936207528
903,0.019845324548927762
904,0.024599379751885534
905,0.11814499130609726
906,0.04387999449775577
907,0.35204081036149815
908,0.05265444308700668
909,0.11192946403427634
910,0.06936297817330364
911,0.0074647331705948875
912,0.010646472461482604
913,0.23110523505822936
914,0.0661328789778048
915,0.4594257472568223
916,0.06697245589701771
917,0.0398593267048365
918,0.08108320658604817
919,0.06092593403697362
920,0.030453416641242993
921,0.036937293015213125
922,0.013035021833957593
923,0.01325083376225232
924,0.058090749298680654
925,0.014037071137281728
926,0.11880368121452507
927,0.42572589226460533
928,0.04730490531462823
929,0.022058929179721198
930,0.012168417074023698
931,0.08601301595233378
932,0.07061786263866991
933,0.02538219217514833
934,0.05328795305546687
935,0.025052192668885875
936,0.044778226382315926
937,0.05993105970782686
938,0.44493293077245155
939,0.11663447642104546
940,0.06698215516041857
941,0.26764638938643476
942,0.09639331671209346
943,0.443612893669576
944,0.017531894063684963
945,0.07809985101550306
946,0.12258400770390723
947,0.0392633967931364
948,0.025321706459889876
949,0.044319349939187395
950,0.028170911638044163
951,0.0920207156543004
952,0.11481571111943703
953,0.044106995790388896
954,0.017522433029358384
955,0.02159032911463951
956,0.26258678097473587
957,0.03328585575385473
958,0.02388538053521226
959,0.03583422826380784
960,0.02712404264633012
961,0.056896671051837426
962,0.02939915633274242
963,0.030794158570335777
964,0.059768749602707234
965,0.041676370356596104
966,0.023586481347177782
967,0.017687436085404958
968,0.11659115579395121
969,0.12563235634011782
970,0.016926099622204586
971,0.0026346054656748376
972,0.01657026431850931
973,0.09120098282746837
974,0.22169945605461516
975,0.01321582185539708
976,0.0592825147577699
977,0.10677481512955424
978,0.28931754260554393
979,0.07007255423204554
980,0.05278247895010811
981,0.0068320703429923385
982,0.017404662443669058
983,0.0026196898182344157
984,0.03089101244390099
985,0.007493814881662949
986,0.07634277268332541
987,0.2329889177660428
988,0.2765269558291217
989,0.033711401375714045
990,0.04761867659798578
991,0.012381298157913957
992,0.007696313181360431
993,0.024982912467432183
994,0.033836583050005566
995,0.11822778411047856
996,0.017534730910200552
997,0.04497299360648732
998,0.0468537904170486
999,0.01394998703368149
1000,0.07786378169600137
1001,0.4638915523509951
1002,0.005891026334078136
1003,0.036176603560257134
1004,0.026346996632939847
1005,0.0260707622935025
1006,0.044630255401978985
1007,0.0549290701974705
1008,0.025474365839979852
1009,0.10157344186097128
1010,0.14833512418118125
1011,0.08029696032069358
1012,0.08408143913780537
1013,0.05699441506301236
1014,0.006335853423202737
1015,0.02436779028880297
1016,0.024798417607983552
1017,0.03032064231341195
1018,0.006841072502558459
1019,0.060900273812967774
1020,0.06080048086224621
1021,0.2234174260107766
1022,0.021147479354643738
1023,0.04288920634360128
1024,0.0336929227658381
1025,0.024213271555649587
1026,0.017536044275945642
1027,0.024663507807259896
1028,0.03975923776965361
1029,0.02817361145369205
1030,0.0808438567059431
1031,0.13414146391822404
1032,0.2187629244332161
1033,0.04415540815515826
1034,0.04041607637087073
1035,0.02467279256936214
1036,0.086289273487194
1037,0.0590341031312194
1038,0.016246581290913276
1039,0.058662429420465526
1040,0.017359028872679715
1041,0.027151722295808655
1042,0.12662942608426814
1043,0.021806260346761218
1044,0.021400638512896728
1045,0.024023709744312883
1046,0.06857205172919636
1047,0.0713434712376039
1048,0.2376325753791634
1049,0.22873127685712125
1050,0.23431500836586586
1051,0.06543571575553708
1052,0.046683145261995525
1053,0.01917052042756613
1054,0.049169525732404365
1055,0.04373316893633221
1056,0.056540020499516994
1057,0.04455824091043552
1058,0.5419891850958501
1059,0.1127247603564093
1060,0.008933320110822457
1061,0.10128044010924912
1062,0.0488892751099627
1063,0.04783717825732287
1064,0.020322704393600118
1065,0.014100423919246666
1066,0.009951750538775159
1067,0.04766210870008124
1068,0.0187501160342866
1069,0.01006475256545149
1070,0.01778519788073516
1071,0.020142717168378694
1072,0.07141211842581756
1073,0.047993721025947775
1074,0.09450905576938898
1075,0.06413195007309065
1076,0.11946499892177942
1077,0.15643322284771147
1078,0.3934604079935636
1079,0.07923487590471526
1080,0.032899809447227556
1081,0.09036480074449028
1082,0.02233225461407767
1083,0.033252909539994525
1084,0.023891908244284624
1085,0.07075574759957202
1086,0.06133398888238182
1087,0.13563432966747127
1088,0.05652435838777752
1089,0.10559569659106546
1090,0.04705651471225764
1091,0.06682599346845661
1092,0.029277471384231483
1093,0.025998786969979593
1094,0.021957290153674435
1095,0.1071702748653101
1096,0.011584515238266667
1097,0.026171025686213056
1098,0.059736948492672054
1099,0.03241287744247725
1100,0.005592912947218948
1101,0.008428875076405358
1102,0.023117062528024382
1103,0.03413985416897354
1104,0.062145992713679384
1105,0.09193183998427829
1106,0.15088639753176425
1107,0.12343072863204313
1108,0.18037357482572033
1109,0.13631038457445255
1110,0.14681202078718392
1111,0.021869613509098416
1112,0.1008500874554627
1113,0.016257733422091282
1114,0.06444038975318489
1115,0.011859508612714321
1116,0.043960831233171904
1117,0.09323822969261739
1118,0.04394767648641028
1119,0.02739680854249806
1120,0.057793990481895555
1121,0.05259710783470886
1122,0.020157189185341054
1123,0.06147114807833359
1124,0.0960983840552567
1125,0.036606551207889214
1126,0.05504401610546907
1127,0.026373691921137914
1128,0.027251302533231398
1129,0.0641908977213256
1130,0.010552842852844977
1131,0.030933171854538845
1132,0.020911683607721915
1133,0.06694973571864628
1134,0.1454832287705172
1135,0.4671305855225817
1136,0.12510504558511693
1137,0.13266812869088773
1138,0.07654646864537033
1139,0.10191166636906646
1140,0.08378065673810814
1141,0.0956007816328128
1142,0.06116921394435188
1143,0.010908167201954993
1144,0.02772900111850971
1145,0.26686940052640173
1146,0.07687443577664639
1147,0.09220630989685397
1148,0.06729805653648348
1149,0.09107757003242725
1150,0.022197277284917598
1151,0.027830645390504175
1152,0.008963942545426165
1153,0.022889440060135265
1154,0.037688079248959935
1155,0.10557761246006653
1156,0.0728516814691351
1157,0.046738650889087824
1158,0.1303887230521213
1159,0.5539991110841253
1160,0.11731482106643822
1161,0.021867947309474334
1162,0.24880118742968932
1163,0.07544861953734316
1164,0.2460350283596735
1165,0.2660868463635294
1166,0.07757583191859424
1167,0.052275137615916276
1168,0.0388367332103979
1169,0.10169617433309486
1170,0.2503238865310093
1171,0.049998855383800556
1172,0.25078126964773095
1173,0.10056462532076839
1174,0.06774074981467038
1175,0.014048920568893716
1176,0.008954307901746223
1177,0.017277295788697505
1178,0.021016495523102544
1179,0.05017819100308852
1180,0.0750637297614374
1181,0.019975473077300306
1182,0.14893495131863313
1183,0.14002583763492238
1184,0.1254504578301566
1185,0.10738348712029462
1186,0.04337463717355251
1187,0.13265309458018887
1188,0.2467423554981723
1189,0.26024686747747044
1190,0.06528928006036878
1191,0.01218008035707169
1192,0.054619632565341206
1193,0.02851105298370885
1194,0.06775917802536677
1195,0.47531847765833907
1196,0.05077830572644127
1197,0.03621213784082501
1198,0.2841227444585428
1199,0.2562763018577755
1200,0.018177330065456337
1201,0.006462028224926318
1202,0.035686958051605155
1203,0.05241261104124414
1204,0.14851163357277503
1205,0.15699527501254962
1206,0.11400519381175009
1207,0.11558992112830352
1208,0.2650155353044884
1209,0.2624695240343362
1210,0.15541262241817502
1211,0.26427749201340506
1212,0.3884331562373807
1213,0.09479342400892865
1214,0.020974380170815692
1215,0.05113629736799246
1216,0.09784229409380762
1217,0.06000092893381152
1218,0.19295316028047296
1219,0.7482407611330448
1220,0.010712137162088409
1221,0.06001092752666313
1222,0.41029131573542194
1223,0.014245344218614193
1224,0.04742480261500069
1225,0.2569904911150478
1226,0.010490924170571004
1227,0.010831204929531268
1228,0.04979895949217928
1229,0.06958890631466735
1230,0.02364145036769594
1231,0.04816090138229827
1232,0.0039642107345987014
1233,0.12970139826945717
1234,0.06321375795858684
1235,0.10623861105356001
1236,0.17292122238456079
1237,0.15864484753290603
1238,0.2549842463644095
1239,0.3856662694106133
1240,0.26425486078353033
1241,0.031331116379606845
1242,0.2645556063466538
1243,0.22913290850434098
1244,0.13794328067771877
1245,0.7211681667673293
1246,0.419289134121314
1247,0.27879802193689385
1248,0.01065462637287369
1249,0.029796684923686104
